STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT
476040,99999,19971014,63.2,24,52.6,24,1009.9,24,1009.1,24,10.2,7,7.5,24,19,999.9,69.4,54, 0.02F,999.9,10010
476040,99999,19971015,58.3,24,45.7,24,1017.3,24,1016.5,24,16.4,7,10.4,24,16.9,999.9,66.7,  52.5*, 0.20F,999.9,10000
476040,99999,19971016,56.7,23,49.2,23,1019.6,23,1018.8,23,17.1,6,4.5,23,8.9,999.9,65.7,  49.5*, 0.00E,999.9,10000
476040,99999,19971017,60.2,24,47.3,24,1013.9,24,1013.1,24,10.9,7,5.3,24,8.9,999.9,72.9,48.4, 0.00I,999.9,0
476040,99999,19971018,61.3,24,51.1,24,1015.7,24,1014.9,24,8.1,7,6.2,24,15,999.9,71.6,51.4, 0.00E,999.9,10
476040,99999,19971019,60.7,24,47.8,24,1014.8,24,1014,24,13.3,7,4.9,24,8,999.9,70.3,51.8, 0.00E,999.9,0
476040,99999,19971020,65.2,24,57.5,24,1012.1,24,1011.4,24,5.3,7,7.2,24,16.9,999.9,74.8,53.4, 0.00I,999.9,0
476040,99999,19971021,67.3,24,52.9,24,1012.2,24,1011.4,24,7.5,7,8.3,24,15.9,999.9,81.1,57.2, 0.00I,999.9,0
476040,99999,19971022,57,24,45.3,24,1015.3,24,1014.5,24,11.5,7,4.9,24,11.1,999.9,66.6,  47.7*, 0.00I,999.9,0
476040,99999,19971023,59.2,24,50.1,24,1015.9,24,1015.1,24,5.9,7,3.4,24,7,999.9,67.6,46.9, 0.00I,999.9,0
476040,99999,19971024,65.7,24,55,24,1013.1,24,1012.3,24,6,7,4.5,24,12,999.9,77.7,52.3,99.99,999.9,10000
476040,99999,19971025,54.9,23,47.4,23,1010.7,23,1009.9,23,10.7,7,10,23,22,999.9,60.6,  50.5*, 0.31F,999.9,10000
476040,99999,19971026,50.6,23,42.9,23,1008.5,23,1007.7,23,8.1,6,9.3,23,18.1,999.9,55.8,  46.8*, 0.28F,999.9,10000
476040,99999,19971027,50.4,24,40.7,24,1016.1,24,1015.3,24,10.9,7,12.2,24,21,999.9,53.8,45.9, 0.30F,999.9,10000
476040,99999,19971028,52.2,24,46,24,1022.5,24,1021.7,24,8.5,7,5.2,24,11.1,999.9,57.9,46.9, 0.02F,999.9,10000
476040,99999,19971029,57.2,21,46.6,21,1018.7,21,1017.9,21,10.4,6,6.7,21,15,999.9,67.1,  48.6*, 0.00E,18.1,10010
476040,99999,19971030,54.6,23,47.7,23,1016.6,23,1015.8,23,9.8,6,9.9,23,15.9,999.9,59.9,  49.5*, 0.16E,999.9,10000
476040,99999,19971031,46.8,23,41.5,23,1016.4,23,1015.6,23,8.5,6,7.8,23,14,999.9,   51.6*,  41.2*, 0.63E,2,10000
476040,99999,19971101,48.7,23,39.1,23,1027.1,23,1026.3,23,12.4,7,8.3,23,16.9,999.9,55.6,41.2, 0.08F,999.9,10000
476040,99999,19971102,49.3,24,40.5,24,1028,24,1027.2,24,10.2,7,4.2,24,8,999.9,60.8,  41.5*, 0.00E,999.9,0
476040,99999,19971103,52.6,24,43.5,24,1023.1,24,1022.3,24,11.7,7,3.8,24,8,999.9,64.8,40.8, 0.00I,999.9,0
476040,99999,19971104,54.1,21,46,21,1017.1,21,1016.3,21,12.9,6,3.9,21,7,999.9,65.3,43.7,99.99,0.8,10000
476040,99999,19971105,52.7,24,42.7,24,1017.8,24,1017,24,10.2,7,10.6,24,15.9,999.9,58.6,46.8, 0.16F,1.2,10000
476040,99999,19971106,53.6,23,38.7,23,1023.2,23,1022.4,23,10.6,6,9.4,23,14,999.9,59.9,47.1, 0.00E,999.9,0
476040,99999,19971107,49,23,39.6,23,1025.5,23,1024.7,23,9.6,7,4.7,23,8.9,999.9,59.9,  41.0*, 0.00E,999.9,10000
476040,99999,19971108,53,24,39.2,24,1024.6,24,1023.8,24,12,7,6.2,24,9.9,999.9,59,40.5, 0.00I,999.9,0
476040,99999,19971109,51.3,23,39.9,23,1030,23,1029.2,23,15.5,7,5.3,23,9.9,999.9,61.7,  42.1*, 0.00I,999.9,0
476040,99999,19971110,52.3,23,41.6,23,1028,23,1027.2,23,10.4,7,4.3,23,8,999.9,62.2,41.7,99.99,999.9,10010
476040,99999,19971111,52.5,22,44.3,22,1025.8,22,1025,22,9.9,5,5.5,22,12,999.9,64.6,  44.6*, 0.18F,999.9,10
476040,99999,19971112,58.1,23,45.5,23,1017.2,23,1016.4,23,5.5,7,5.1,23,9.9,999.9,67.8,44.2, 0.16E,999.9,10000
476040,99999,19971113,55.7,23,48.6,23,1016.7,23,1015.9,23,10.7,7,6.2,23,13,999.9,57.2,53.2, 0.79E,999.9,0
476040,99999,19971114,58.7,22,52.3,22,1013.8,22,1013,22,12.7,6,4.7,22,8.9,999.9,66.6,53.8, 0.20E,999.9,10000
476040,99999,19971115,55.8,23,47.9,23,1016.8,23,1016,23,12.9,7,4.7,23,8,999.9,61.7,  48.9*, 0.16E,999.9,10000
476040,99999,19971116,55.4,23,46.8,23,1013.2,23,1012.4,23,9.8,6,4.9,23,11.1,999.9,61.7,48.2, 0.00F,1.2,10000
476040,99999,19971117,55.8,23,50.3,23,999.3,23,998.5,23,6.2,6,12,23,25.1,999.9,58.1,  49.5*, 0.35F,0.4,10000
476040,99999,19971118,47.3,23,41.1,23,1014.8,23,1014,23,8.5,6,12.3,23,22,999.9,56.1,  42.1*, 1.34F,2.4,10010
476040,99999,19971119,42.8,23,38.2,23,1031.3,23,1030.5,23,12.4,6,4.2,23,8,999.9,   48.0*,  37.8*, 0.43E,999.9,10000
476040,99999,19971120,50.2,21,40.9,21,1028.9,21,1028.1,21,11.2,5,4.5,21,8,999.9,54.9,37.2, 0.00E,999.9,10000
476040,99999,19971121,57.6,24,50.1,24,1018.7,24,1017.9,24,12,7,3.7,24,7,999.9,62.8,43.5, 0.00E,999.9,10000
476040,99999,19971122,56.4,21,52.9,21,1005.1,21,1004.3,21,5.4,6,9.6,21,16.9,999.9,59.4,  53.6*, 0.22F,999.9,10000
476040,99999,19971123,48.6,23,38.6,23,1016.8,23,1016,23,11.2,6,9.5,23,15,999.9,   53.1*,  42.1*, 0.75E,999.9,10000
476040,99999,19971124,44.7,23,37.8,23,1027.8,23,1027,23,12.4,7,3,23,5.1,999.9,53.4,  36.5*, 0.16F,999.9,0
476040,99999,19971125,54.9,24,40.8,24,1022.7,24,1021.9,24,13.3,7,9.4,24,15,999.9,59.2,36,99.99,0.4,10000
476040,99999,19971126,63.8,19,55.4,19,1008.8,19,1008,19,14.3,5,11.1,19,15,999.9,68.9,51.3, 0.20F,999.9,10000
476040,99999,19971127,52.3,22,41.4,22,1028.1,22,1027.3,22,8.8,6,8.7,22,23.9,999.9,62.8,  47.5*, 0.47F,999.9,0
476040,99999,19971128,51.8,22,40.7,22,1027.9,22,1027.1,22,10.9,6,6.5,22,15,999.9,54.5,46.9,99.99,999.9,10000
476040,99999,19971129,59.4,21,53.5,21,1009.8,21,1009,21,9,4,12.1,21,16.9,999.9,   63.7*,  51.6*,99.99,999.9,10000
476040,99999,19971130,47,22,38.4,22,1023.1,22,1022.3,22,12.4,5,7.1,22,13,999.9,54.1,  39.9*, 0.73F,999.9,10000
476040,99999,19971201,47.9,23,38.9,23,1015.1,23,1014.3,23,11.4,6,8.7,23,15.9,999.9,56.5,39.6, 0.08E,999.9,10000
476040,99999,19971202,36.5,21,30.3,21,1014.4,21,1013.6,21,4.2,5,15.7,21,23.9,999.9,43.5,  33.4*, 2.09F,0.4,11000
476040,99999,19971203,37.9,19,26,19,1029,19,1028.2,19,12.4,6,12.8,19,19,999.9,   40.6*,32.2, 0.16E,999.9,11000
476040,99999,19971204,37.3,21,32.1,21,1033.4,21,1032.6,21,10.6,5,6,21,8.9,999.9,43.3,  33.8*, 0.00E,999.9,10000
476040,99999,19971205,40.5,23,37,23,1034,23,1033.2,23,9.3,6,4,23,6,999.9,47.7,33.6, 0.06F,999.9,10000
476040,99999,19971206,48.4,20,39.7,20,1024,20,1023.2,20,8.1,6,3.5,20,6,999.9,56.8,35.4,99.99,999.9,10000
476040,99999,19971207,53.7,20,50.6,20,1011.8,20,1011,20,4.8,5,3.8,20,6,999.9,   56.7*,46, 0.04E,999.9,10000
476040,99999,19971208,54.2,22,52.1,22,1009.9,22,1009.1,22,5.6,6,6.1,22,19,999.9,56.8,  51.3*, 0.51F,999.9,10000
476040,99999,19971209,48.7,19,41.5,19,1013.4,19,1012.6,19,8.8,6,8.1,19,15.9,999.9,53.1,  45.7*, 0.41F,999.9,10000
476040,99999,19971210,38.7,19,33,19,1015.2,19,1014.4,19,6.7,4,14.3,19,28,999.9,48,  33.1*, 0.12E,999.9,11000
476040,99999,19971211,39.6,22,31.3,22,1013,22,1012.2,22,8.1,5,11.6,22,28.9,999.9,46.2,32.5, 0.39F,0.4,11010
476040,99999,19971212,38.9,15,30,15,1018.5,15,1017.7,15,8.1,5,11.4,15,20,999.9,44.1,34.2, 0.59E,999.9,10000
476040,99999,19971213,38.5,23,30,23,1024.5,23,1023.7,23,11.9,6,5.4,23,8,999.9,44.6,  36.5*, 0.08E,999.9,11000
476040,99999,19971214,42.8,24,33.1,24,1020.6,24,1019.8,24,12.7,7,5.4,24,11.1,999.9,50.4,36.3, 0.00E,999.9,10000
476040,99999,19971215,44.4,24,37,24,1017.8,24,1017,24,8.2,7,9.3,24,15,999.9,46.9,38.7, 1.57F,999.9,10010
476040,99999,19971216,41.2,16,35.9,16,1022.3,16,1021.5,16,6.6,5,4.4,16,9.9,999.9,   48.2*,  34.9*, 0.02E,999.9,0
476040,99999,19971217,44.3,21,35.6,21,1012.5,21,1011.7,21,5.7,6,3.9,21,7,999.9,50.2,34.3, 0.00I,999.9,0
476040,99999,19971218,48.2,23,43.4,23,1014.3,23,1013.5,23,5.5,7,6.1,23,16.9,999.9,52.9,38.8, 0.00E,999.9,10000
476040,99999,19971219,48.7,22,42.2,22,1018.9,22,1018.1,22,5.7,6,5.2,22,7,999.9,57.4,  42.6*, 0.33F,999.9,10000
476040,99999,19971220,47.5,23,36.6,23,1021.6,23,1020.8,23,9.8,6,6.7,23,8.9,999.9,   51.8*,42.1, 0.04E,999.9,10000
476040,99999,19971221,41.3,22,27,22,1028,22,1027.2,22,13.8,7,8.8,22,13,999.9,47.1,  38.8*, 0.00F,999.9,11000
476040,99999,19971222,39.5,23,30.3,23,1027.1,23,1026.3,23,9.1,7,3.2,23,6,999.9,41.2,37.9, 0.00F,999.9,11000
476040,99999,19971223,39.9,23,34.9,23,1024.4,23,1023.6,23,7.4,7,3.5,23,7,999.9,42.1,37.2, 0.16F,999.9,10000
476040,99999,19971224,39.7,24,29.2,24,1026.1,24,1025.3,24,17.3,7,5.2,24,9.9,999.9,45.5,  33.6*, 0.00E,999.9,0
476040,99999,19971225,39.1,23,30,23,1029.5,23,1028.7,23,15.5,6,3.7,23,8,999.9,48,  31.3*, 0.00I,999.9,0
476040,99999,19971226,42.2,23,31.4,23,1024.9,23,1024.1,23,12.4,7,3.8,23,7,999.9,48.9,30.6,99.99,999.9,10000
476040,99999,19971227,50.2,21,40.5,21,1020.4,21,1019.6,21,8,7,8,21,12,999.9,56.8,35.8, 0.16F,999.9,10000
476040,99999,19971228,41.9,24,27.3,24,1025.4,24,1024.6,24,11.5,7,8.6,24,13,999.9,45,  39.9*, 0.00F,999.9,11000
476040,99999,19971229,40.2,22,26.7,22,1021.9,22,1021.1,22,12.9,7,4.1,22,8,999.9,46.8,  36.9*, 0.00E,999.9,10000
476040,99999,19971230,45.2,22,33.9,22,1010.8,22,1010,22,8.2,6,9.6,22,15,999.9,50.9,36.1, 0.20E,999.9,10000
476040,99999,19971231,41.2,23,31.1,23,1017.3,23,1016.5,23,10.9,6,7.6,23,14,999.9,46.6,  37.6*, 0.02F,999.9,10000
476040,99999,19980101,41.1,23,37.4,23,1015.8,23,1015,23,3.8,7,7.8,23,16.9,999.9,45.7,  36.9*, 0.94F,999.9,11010
476040,99999,19980102,39.6,23,33.1,23,1021,23,1020.2,23,9.2,6,5.8,23,9.9,999.9,43.9,  35.2*, 0.35F,999.9,11000
476040,99999,19980103,43.6,22,39.7,22,1016.3,22,1015.5,22,6,6,6.9,22,15.9,999.9,51.1,34.5, 1.14F,999.9,10000
476040,99999,19980104,40.3,21,31.9,21,1012.9,21,1012.1,21,11.2,5,14.2,21,23.9,999.9,50.2,  33.4*, 0.08F,999.9,10000
476040,99999,19980105,35.9,21,32.6,21,1014.3,21,1013.5,21,6.2,5,8.1,21,18.1,999.9,42.6,  32.7*, 0.35F,1.2,11000
476040,99999,19980106,36.8,22,30.3,22,1017.3,22,1016.5,22,6.3,6,16.3,22,23.9,999.9,41.9,32.7, 0.83F,1.2,11100
476040,99999,19980107,33,21,26.5,21,1024.9,21,1024.1,21,6.2,6,8.7,21,19,999.9,37.6,  30.0*, 0.16F,5.9,11100
476040,99999,19980108,32.9,22,30.1,22,1016.1,22,1015.3,22,3.6,6,7.4,22,11.1,999.9,35.6,29.8, 0.39E,7.1,11000
476040,99999,19980109,35.1,23,29.1,23,1022.3,23,1021.5,23,7.1,6,6.6,23,13,999.9,39.2,30.6, 0.55F,5.1,11100
476040,99999,19980110,37.9,21,32.5,21,1021.6,21,1020.8,21,5.7,6,5.7,21,9.9,999.9,41,32, 0.20F,3.1,10000
476040,99999,19980111,36.1,21,28.6,21,1018.8,21,1018,21,8.1,6,3.8,21,7,999.9,39.9,  33.6*, 0.00E,2.4,10000
476040,99999,19980112,34.8,22,31.1,22,1020.6,22,1019.8,22,5.5,7,4.8,22,9.9,999.9,   39.9*,  32.5*, 0.08E,2,11000
476040,99999,19980113,35.5,19,30.7,19,1026.9,19,1026.1,19,10.1,4,5.2,19,9.9,999.9,43.2,  31.8*, 0.10F,1.6,11000
476040,99999,19980114,35.1,22,29.7,22,1027.4,22,1026.6,22,6.1,6,6.4,22,12,999.9,41.2,31.3, 0.39F,1.2,11000
476040,99999,19980115,32.8,23,31.5,23,1010.8,23,1010,23,2.8,7,3.6,23,6,999.9,35.1,31.1, 1.02F,11,11000
476040,99999,19980116,39,20,32.8,20,1020.3,20,1019.5,20,7.6,5,5.8,20,11.1,999.9,41.5,32.7, 0.24F,5.5,10000
476040,99999,19980117,39.8,21,31,21,1019.2,21,1018.4,21,9.3,6,4.2,21,8,999.9,43.9,34.5, 0.00E,4.3,10000
476040,99999,19980118,43.6,24,38.6,24,1003.1,24,1002.3,24,8.3,7,7.9,24,18.1,999.9,48.6,35.6, 0.57F,0.8,10000
476040,99999,19980119,33.3,18,29.3,18,1011.8,18,1011,18,2.9,5,14.2,18,19,999.9,46.4,  30.9*, 0.04E,4.3,1000
476040,99999,19980120,36.3,23,32.3,23,1015.7,23,1014.9,23,5.1,6,11.4,23,22,999.9,39.6,30.4, 0.35F,3.5,11000
476040,99999,19980121,36.7,22,29.3,22,1017.2,22,1016.4,22,8.6,6,15.2,22,23.9,999.9,41.2,32.7, 0.98F,4.3,11000
476040,99999,19980122,32.4,23,30.5,23,1018.2,23,1017.4,23,5.5,7,4.7,23,7,999.9,   36.9*,  30.4*, 0.35F,7.5,11000
476040,99999,19980123,34,22,31.3,22,1008.1,22,1007.3,22,2,6,7.6,22,20,999.9,37.9,  31.3*, 0.16E,10.2,11010
476040,99999,19980124,29.5,22,23.1,22,1011.5,22,1010.7,22,3.1,6,15.2,22,19,999.9,33.8,  28.0*, 1.14F,13,1000
476040,99999,19980125,33.4,22,28.6,22,1018,22,1017.2,22,7.4,7,7.8,22,14,999.9,36,27.7, 0.04F,14.6,11000
476040,99999,19980126,33.3,22,27,22,1020.5,22,1019.7,22,4.2,6,11.7,22,15.9,999.9,36.3,30.4, 0.51F,11.8,1000
476040,99999,19980127,30.7,21,23.2,21,1025.4,21,1024.6,21,8.8,7,6.7,21,14,999.9,35.4,  25.3*, 0.00F,11.8,11000
476040,99999,19980128,32.1,24,23.5,24,1022.5,24,1021.7,24,7.2,7,10.7,24,14,999.9,34.9,25, 0.12F,13.4,11000
476040,99999,19980129,33.4,22,27.4,22,1026.7,22,1025.9,22,9.8,6,7.4,22,14,999.9,37.2,30.2, 0.02F,10.6,11000
476040,99999,19980130,39.1,20,32.3,20,1021.4,20,1020.7,20,11.2,5,10.4,20,21,999.9,   42.6*,30.6, 0.00E,8.3,11000
476040,99999,19980131,33.9,19,27,19,1023.6,19,1022.8,19,5.4,4,15.5,19,19,999.9,42.4,  30.7*, 0.02E,8.7,11000
476040,99999,19980201,36.9,24,26.6,24,1026.2,24,1025.4,24,13.3,7,8.3,24,12,999.9,40.6,30, 0.08F,6.7,11000
476040,99999,19980202,36.3,23,31.2,23,1021.9,23,1021.1,23,11,6,4.7,23,8,999.9,   40.6*,  33.3*, 0.08E,6.3,11000
476040,99999,19980203,38,21,32.2,21,1018.1,21,1017.3,21,6.2,6,8.7,21,13,999.9,43.7,  33.6*, 0.04E,5.1,11000
476040,99999,19980204,33.5,23,24.5,23,1019.7,23,1018.9,23,10.1,6,9.6,23,13,999.9,35.8,32.2, 0.24F,4.7,11000
476040,99999,19980205,34.2,24,31.6,24,1018.4,24,1017.6,24,5.3,7,5.7,24,9.9,999.9,37.4,31.6, 0.02F,4.3,11000
476040,99999,19980206,34.7,24,33.2,24,1019,24,1018.2,24,4.5,7,4,24,7,999.9,39,32.9, 0.22F,4.3,11000
476040,99999,19980207,40.9,22,31.3,22,1013,22,1012.2,22,12.4,7,7.4,22,12,999.9,44.6,33.8, 0.02E,2.8,0
476040,99999,19980208,38.3,24,32,24,1001.7,24,1000.9,24,10.4,7,13.9,24,27,999.9,49.3,  32.9*, 0.20E,1.6,11000
476040,99999,19980209,35.9,24,29.4,24,1015.4,24,1014.6,24,7,7,8.4,24,21,999.9,41,  32.5*, 0.28F,1.2,11000
476040,99999,19980210,34.2,24,26.8,24,1019.1,24,1018.3,24,4.3,7,10.8,24,15,999.9,   35.8*,  32.2*, 0.35F,2.4,11100
476040,99999,19980211,37,24,26.3,24,1022.2,24,1021.4,24,15.5,7,7,24,8.9,999.9,41.2,32.5, 0.00E,0.8,0
476040,99999,19980212,44.4,24,35.1,24,1015.9,24,1015.1,24,10.1,7,9.1,24,19,999.9,50.7,33.1, 0.51E,999.9,10000
476040,99999,19980213,41.1,22,33.6,22,1016.3,22,1015.5,22,10.9,6,4.7,22,11.1,999.9,50,  34.2*, 0.00I,999.9,0
476040,99999,19980214,38.6,24,31.7,24,1014.6,24,1013.8,24,6.8,7,7.1,24,15,999.9,44.6,34, 0.31F,999.9,10000
476040,99999,19980215,36.3,24,26,24,1019.5,24,1018.7,24,8.4,7,7.6,24,12,999.9,39.9,  32.5*, 0.00F,999.9,11000
476040,99999,19980216,36.1,24,31.5,24,1022.2,24,1021.4,24,6.9,7,5.9,24,9.9,999.9,42.3,32.5, 0.02F,999.9,11000
476040,99999,19980217,33.7,24,27,24,1030.1,24,1029.3,24,5.3,7,11.5,24,15.9,999.9,37.6,  30.9*, 0.43F,0.8,11010
476040,99999,19980218,33.1,23,23.1,23,1037.7,23,1036.9,23,12.4,6,3.8,23,9.9,999.9,41.2,  25.3*, 0.04F,0.4,11000
476040,99999,19980219,41.5,23,26,23,1028.9,23,1028.1,23,14.2,7,3.9,23,6,999.9,50.7,25.2, 0.00I,999.9,0
476040,99999,19980220,45.7,23,39.1,23,1014.2,23,1013.4,23,5.6,7,7.7,23,18.1,999.9,49.1,36.1, 0.28E,999.9,10000
476040,99999,19980221,38.7,23,28.6,23,1024.6,23,1023.8,23,12.4,7,8.9,23,14,999.9,47.7,  32.5*, 0.51F,999.9,11000
476040,99999,19980222,34.7,21,25.4,21,1029.2,21,1028.4,21,15.5,7,3.9,21,6,999.9,42.3,  28.2*, 0.00E,999.9,0
476040,99999,19980223,37.7,23,27.2,23,1025.7,23,1024.9,23,17.3,7,4.1,23,7,999.9,46,27.9, 0.00I,999.9,0
476040,99999,19980224,42.5,23,31.4,23,1018.8,23,1018,23,13.8,7,5,23,12,999.9,47.7,29.1, 0.00I,999.9,0
476040,99999,19980225,45.8,23,33.7,23,1013.3,23,1012.5,23,13.8,7,7.2,23,13,999.9,48.9,36.1, 0.00I,999.9,0
476040,99999,19980226,48.1,23,40.6,23,1015.1,23,1014.3,23,12.9,6,5.4,23,8,999.9,55.6,42.4, 0.00E,999.9,10000
476040,99999,19980227,43.5,23,38.3,23,1016.6,23,1015.8,23,11,6,3.4,23,7,999.9,52.5,  34.7*, 0.04F,999.9,10000
476040,99999,19980228,45.1,24,38.6,24,1010.6,24,1009.8,24,9.3,7,6.5,24,13,999.9,51.6,34.3,99.99,999.9,10000
476040,99999,19980301,43.1,24,33.3,24,1016.3,24,1015.5,24,11.1,7,6.9,24,13,999.9,46.2,38.1, 0.26F,999.9,10000
476040,99999,19980302,42.5,23,30.3,23,1022.6,23,1021.8,23,13.3,7,6.8,23,12,999.9,50.7,  35.2*, 0.00E,999.9,0
476040,99999,19980303,44.1,23,32.5,23,1020.9,23,1020.1,23,9.8,6,6,23,13,999.9,55.4,35.2,99.99,999.9,11000
476040,99999,19980304,41.9,23,30.3,23,1023.7,23,1022.9,23,11.7,7,6.2,23,12,999.9,52.7,  35.2*, 0.00F,999.9,0
476040,99999,19980305,40.8,24,26.7,24,1017,24,1016.2,24,13.3,7,4.9,24,9.9,999.9,45.3,  34.2*, 0.00I,999.9,0
476040,99999,19980306,45.1,22,32.5,22,1012.8,22,1012,22,9.3,7,9.1,22,19,999.9,51.1,33.8,99.99,999.9,10010
476040,99999,19980307,38.2,24,25.1,24,1021.6,24,1020.8,24,9.8,7,13.8,24,23.9,999.9,47.3,  34.2*, 0.08F,999.9,11000
476040,99999,19980308,38.8,24,25.9,24,1020.5,24,1019.7,24,16.9,7,6.7,24,14,999.9,47.3,  32.4*, 0.00E,999.9,0
476040,99999,19980309,42.1,24,28.8,24,1019,24,1018.2,24,12,7,11.5,24,15,999.9,55.8,31.8, 0.02E,999.9,11000
476040,99999,19980310,37.2,24,27.6,24,1025.4,24,1024.6,24,15.1,7,5.6,24,12,999.9,43.3,  31.3*, 0.00F,999.9,11000
476040,99999,19980311,46.3,24,34.4,24,1012.8,24,1012,24,12.9,7,6.7,24,9.9,999.9,48.4,30.7,99.99,999.9,10000
476040,99999,19980312,48.3,24,41.9,24,1002.1,24,1001.3,24,9.6,7,11.3,24,16.9,999.9,54.7,  43.2*, 0.39F,999.9,10000
476040,99999,19980313,45.8,24,36.2,24,1004.4,24,1003.6,24,10.2,7,8.2,24,15,999.9,53.4,  39.0*, 0.02F,999.9,10000
476040,99999,19980314,45.2,24,37.5,24,1003.1,24,1002.3,24,6.9,7,9,24,15.9,999.9,53.8,  36.9*, 0.55F,999.9,10000
476040,99999,19980315,35.7,24,25.2,24,1012.9,24,1012.1,24,8.5,7,13.9,24,22,999.9,45.1,  30.6*, 0.18F,999.9,11000
476040,99999,19980316,39.3,23,29.4,23,1017.8,23,1017,23,11.5,7,9,23,13,999.9,45.7,32.2, 0.16F,999.9,10000
476040,99999,19980317,37,22,25.8,22,1024.4,22,1023.6,22,9.5,7,9.8,22,15.9,999.9,   41.2*,  32.0*, 0.02F,999.9,11000
476040,99999,19980318,39.5,24,28.9,24,1027.9,24,1027.1,24,12.9,7,5.4,24,11.1,999.9,46.6,  33.6*, 0.02F,999.9,11000
476040,99999,19980319,52.7,23,34.5,23,1011,23,1010.2,23,13.4,7,6.2,23,11.1,999.9,62.2,33.4,99.99,999.9,10000
476040,99999,19980320,43.2,24,38.3,24,1012.4,24,1011.6,24,5.9,7,7.8,24,18.1,999.9,56.8,  37.6*, 0.83F,999.9,10000
476040,99999,19980321,42.2,24,34.5,24,1018.3,24,1017.5,24,8,7,5.9,24,11.1,999.9,48.4,37.4, 0.00F,999.9,10000
476040,99999,19980322,39.5,23,32,23,1023.6,23,1022.8,23,7.2,6,6.6,23,12,999.9,43.7,  37.0*, 0.43F,999.9,11000
476040,99999,19980323,41.6,22,31.3,22,1024.8,22,1024,22,14,6,6.4,22,11.1,999.9,47.3,36.9, 0.02F,999.9,10000
476040,99999,19980324,43.5,24,34.6,24,1020,24,1019.2,24,13.3,7,5.7,24,11.1,999.9,52.9,  36.3*, 0.08F,999.9,10000
476040,99999,19980325,46.6,24,36,24,1021.9,24,1021.1,24,8.4,7,6.6,24,13,999.9,55.6,36, 0.00E,999.9,0
476040,99999,19980326,51.5,24,36.3,24,1023.8,24,1023,24,7.3,7,6.7,24,9.9,999.9,58.6,37.4, 0.00E,999.9,10000
476040,99999,19980327,49.4,24,46.8,24,1015.7,24,1014.9,24,3.3,7,4.6,24,8.9,999.9,50.9,  46.2*, 0.71F,999.9,10000
476040,99999,19980328,52.9,23,43.9,23,1019.7,23,1018.9,23,9.3,7,6.7,23,11.1,999.9,61,46.2, 0.04E,999.9,0
476040,99999,19980329,57.2,24,38.6,24,1020.5,24,1019.7,24,7,7,7.4,24,12,999.9,67.5,45.9, 0.00I,999.9,0
476040,99999,19980330,50.9,15,40.5,15,1018.5,15,1017.7,15,9,4,7.2,15,12,999.9,   61.7*,  44.8*, 0.00I,999.9,0
476040,99999,19980331,42.4,23,27.8,23,1022.2,23,1021.4,23,9,7,8.2,23,13,999.9,46,  41.0*, 0.14F,999.9,10000
476040,99999,19980401,38.6,22,30.6,22,1016.2,22,1015.4,22,4.3,6,6.1,22,11.1,999.9,45.1,  35.1*, 0.16E,999.9,10000
476040,99999,19980402,40.8,24,34.7,24,1016.9,24,1016.1,24,10.7,7,6.5,24,14,999.9,44.8,34.9, 1.18F,999.9,10000
476040,99999,19980403,42.9,22,29.9,22,1026.6,22,1025.8,22,16.9,7,5.8,22,12,999.9,51.3,  34.9*, 0.00E,999.9,0
476040,99999,19980404,49.8,23,34.6,23,1026.2,23,1025.4,23,16.4,7,5.3,23,9.9,999.9,58.1,33.8, 0.00I,999.9,0
476040,99999,19980405,54.5,24,41.4,24,1024.5,24,1023.7,24,11.1,7,4,24,7,999.9,63.1,41.5,99.99,999.9,10000
476040,99999,19980406,56.1,24,47,24,1017.8,24,1017,24,6.3,7,4,24,8,999.9,61,50.2, 0.00F,999.9,10000
476040,99999,19980407,52.7,24,48.2,24,1014.6,24,1013.8,24,5,7,3.8,24,7,999.9,59.7,  47.5*, 0.00E,999.9,110000
476040,99999,19980408,51.2,23,45.9,23,1016.2,23,1015.4,23,4.6,7,7.2,23,12,999.9,53.6,47.1, 0.00E,999.9,110000
476040,99999,19980409,50.6,24,46.8,24,1012.7,24,1011.9,24,6.6,7,8.5,24,12,999.9,   53.6*,48, 0.71F,999.9,10000
476040,99999,19980410,52.9,24,45.8,24,1017.4,24,1016.6,24,8.3,7,7.1,24,14,999.9,60.3,  45.9*, 0.12E,999.9,0
476040,99999,19980411,54.4,24,48.7,24,1020.7,24,1019.9,24,3.7,7,5.6,24,9.9,999.9,63.9,45.3, 0.00I,999.9,100000
476040,99999,19980412,69.5,23,47.8,23,1014.2,23,1013.4,23,10.2,7,9.9,23,13,999.9,77.9,46, 0.00I,999.9,0
476040,99999,19980413,72.2,24,58.8,24,1007.6,24,1006.9,24,14.2,7,5.2,24,9.9,999.9,84.9,  62.1*, 0.02F,999.9,10000
476040,99999,19980414,59,23,57.6,23,1009.6,23,1008.8,23,4.6,7,4.4,23,8,999.9,66.4,  55.0*, 1.65F,999.9,10000
476040,99999,19980415,56,24,52.1,24,1012.5,24,1011.7,24,6.5,7,8.4,24,12,999.9,61,  52.7*, 0.98F,999.9,10000
